(100, 8, 11, 65, 33),
(100, 8, 11, 45, 23),
(80, 8, 11, 34, 17),
(60, 8, 11, 32, 16),
(60, 6, 11, 21, 13),
(80, 8, 11, 43, 22),
(80, 6, 11, 16, 9),
(60, 6, 11, 17, 9),
(100, 6, 11, 34, 17),
(80, 6, 11, 22, 13),
(60, 10, 11, 52, 26),
(80, 10, 11, 65, 33),
(100, 6, 11, 20, 13),
(100, 10, 11, 52, 26),
(60, 8, 11, 27, 14),
(60, 10, 11, 32, 16),
(100, 10, 11, 58, 29),
(80, 10, 11, 51, 26),
(100, 8, 11, 51, 26),
(60, 6, 11, 25, 13),
(100, 8, 11, 65, 33),
(80, 8, 11, 30, 15),
(60, 8, 11, 33, 17),
(80, 6, 11, 25, 13),
(60, 6, 11, 36, 18),
(100, 6, 11, 24, 16),
(80, 8, 11, 37, 19),
(80, 6, 11, 25, 15),
(100, 6, 11, 23, 12),
(60, 8, 11, 30, 15),
(60, 10, 11, 42, 21),
(60, 10, 11, 42, 21),
(80, 10, 11, 41, 21),
(60, 6, 11, 29, 15),
(100, 8, 11, 50, 25),
(80, 6, 11, 26, 13),
(100, 10, 11, 72, 36),
(80, 8, 11, 41, 21),
(100, 8, 11, 73, 37),
(60, 6, 11, 31, 16),
(60, 8, 11, 33, 17),
(100, 10, 11, 57, 29),
(80, 6, 11, 14, 8),
(100, 6, 11, 22, 11),
(80, 10, 11, 42, 21),
(100, 6, 11, 18, 11),
(80, 8, 11, 56, 28),
(60, 8, 11, 33, 17),
(60, 6, 11, 15, 10),
(60, 10, 11, 33, 17),
(80, 6, 11, 24, 12),
(100, 8, 11, 59, 30),
(60, 10, 11, 39, 20),
(80, 10, 11, 47, 24),
(60, 6, 11, 31, 16),
(80, 6, 11, 38, 19),
(60, 8, 11, 26, 13),
(100, 6, 11, 22, 11),
(100, 6, 11, 26, 16),
(80, 8, 11, 51, 26),
(100, 8, 11, 57, 29),
(60, 8, 11, 34, 17),
(80, 8, 11, 30, 15),
(60, 6, 11, 17, 9),
(100, 10, 11, 38, 22),
(80, 10, 11, 31, 16),
(100, 10, 11, 66, 33),
(80, 6, 11, 23, 12),
(60, 10, 11, 47, 24),
(100, 8, 11, 41, 21),
(60, 10, 11, 21, 11),
(100, 6, 11, 16, 11),
(80, 6, 11, 18, 11),
(60, 6, 11, 31, 16),
(100, 6, 11, 31, 16),
(60, 6, 11, 21, 11),
(60, 8, 11, 35, 18),
(60, 8, 11, 37, 19),
(80, 8, 11, 52, 26),
(100, 8, 11, 52, 26),
(80, 6, 11, 22, 11),
(80, 10, 11, 58, 29),
(80, 8, 11, 53, 27),
(60, 10, 11, 43, 22),
(80, 10, 11, 56, 28),
(100, 8, 11, 42, 21),
(100, 10, 11, 49, 25),
(100, 10, 11, 70, 35),
(100, 6, 11, 20, 12),
(60, 6, 11, 30, 15),
(80, 6, 11, 41, 21),
(60, 6, 11, 33, 17),
(100, 6, 11, 17, 11),
(60, 10, 11, 48, 24),
(60, 8, 11, 39, 20),
(60, 8, 11, 41, 21),
(80, 8, 11, 19, 12),
(80, 6, 11, 30, 15),
(80, 8, 11, 37, 19),
(100, 8, 11, 38, 19),
(100, 8, 11, 52, 26),
(60, 10, 11, 38, 19),
(100, 6, 11, 28, 14),
(80, 10, 11, 64, 32),
(60, 6, 11, 17, 10),
(60, 6, 11, 29, 15),
(60, 8, 11, 37, 19),
(80, 6, 11, 19, 13),
(100, 6, 11, 26, 15),
(80, 10, 11, 50, 25),
(100, 10, 11, 76, 38),
(80, 6, 11, 21, 11),
(60, 8, 11, 29, 15),
(100, 10, 11, 56, 28),
(60, 10, 11, 46, 23),
(80, 8, 11, 40, 20),
(80, 8, 11, 27, 14),
(100, 8, 11, 38, 19),
(60, 6, 11, 17, 9),
(100, 6, 11, 43, 22),
(100, 8, 11, 68, 34),
(60, 10, 11, 42, 21),
(60, 6, 11, 17, 9),
(60, 8, 11, 29, 15),
(80, 6, 11, 15, 8),
(100, 6, 11, 29, 17),
(80, 10, 11, 44, 22),
(80, 6, 11, 29, 15),
(60, 8, 11, 36, 18),
(80, 10, 11, 62, 31),
(80, 8, 11, 49, 25),
(60, 6, 11, 23, 12),
(100, 6, 11, 43, 22),
(100, 10, 11, 64, 32),
(100, 8, 11, 42, 21),
(60, 10, 11, 26, 14),
(80, 8, 11, 28, 14),
(100, 10, 11, 29, 17),
(60, 6, 11, 31, 16),
(60, 8, 11, 39, 20),
(60, 10, 11, 50, 25),
(80, 6, 11, 22, 18),
(100, 8, 11, 32, 19),
(100, 6, 11, 23, 14),
(80, 6, 11, 52, 26),
(60, 6, 11, 25, 13),
(60, 8, 11, 32, 16),
(80, 10, 11, 43, 22),
(100, 6, 11, 21, 11),
(100, 8, 11, 56, 28),
(80, 10, 11, 40, 20),
(80, 8, 11, 60, 30),
(60, 8, 11, 36, 18),
(60, 6, 11, 34, 17),
(80, 6, 11, 19, 10),
(80, 8, 11, 58, 29),
(60, 10, 11, 33, 17),
(60, 10, 11, 36, 18),
(100, 6, 11, 19, 10),
(100, 8, 11, 45, 23),
(100, 10, 11, 64, 32),
(60, 6, 11, 17, 9),
(80, 6, 11, 18, 10),
(100, 10, 11, 88, 44),
(100, 6, 11, 20, 12),
(60, 8, 11, 27, 14),
(100, 8, 11, 43, 22),
(60, 8, 11, 28, 14),
(60, 6, 11, 19, 10),
(80, 6, 11, 23, 17),
(80, 8, 11, 51, 26),
(80, 10, 11, 59, 30),
(80, 8, 11, 39, 20),
(100, 6, 11, 26, 13),
(80, 6, 11, 25, 17),
(80, 10, 11, 52, 26),
(60, 6, 11, 22, 13),
(60, 10, 11, 37, 19),
(100, 8, 11, 59, 30),
(100, 6, 11, 30, 18),
(100, 10, 11, 63, 32),
(60, 10, 12, 47, 24),
(100, 8, 11, 46, 23),
(60, 8, 11, 27, 14),
(60, 6, 11, 19, 10),
(60, 8, 11, 30, 15),
(80, 6, 11, 25, 14),
(80, 8, 11, 29, 15),
(80, 10, 11, 57, 29),
(80, 8, 11, 32, 16),
(60, 6, 11, 30, 15),
(80, 6, 11, 25, 13),
(100, 6, 11, 32, 17),
(100, 8, 11, 60, 30),
(100, 10, 12, 58, 29),
(80, 10, 11, 49, 25),
(100, 6, 11, 25, 13),
(60, 10, 11, 45, 23),
(60, 10, 11, 35, 18),
(100, 8, 11, 63, 32),
(80, 6, 11, 20, 10),
(60, 8, 11, 33, 17),
(60, 8, 11, 40, 20),
(100, 10, 11, 58, 29),
(60, 6, 11, 22, 11),
(80, 8, 11, 50, 25),
(80, 10, 11, 56, 28),
(100, 6, 11, 24, 18),
(80, 8, 11, 26, 13),
(60, 6, 12, 25, 13),
(100, 6, 11, 20, 10),
(100, 8, 11, 63, 32),
(80, 10, 11, 42, 21),
(80, 6, 12, 17, 10),
(60, 10, 11, 45, 23),
(100, 8, 11, 59, 30),
(80, 6, 11, 33, 17),
(60, 6, 11, 22, 11),
(60, 8, 11, 21, 11),
(60, 10, 11, 28, 14),
(100, 10, 11, 81, 41),
(60, 8, 11, 40, 20),
(60, 6, 11, 41, 21),
(80, 8, 11, 31, 16),
(100, 6, 11, 21, 13),
(80, 10, 11, 50, 25),
(100, 6, 11, 18, 10),
(100, 10, 11, 53, 27),
(80, 8, 11, 23, 12),
(100, 8, 11, 56, 28),
(60, 6, 11, 22, 17),
(60, 10, 11, 37, 19),
(100, 8, 11, 53, 27),
(80, 6, 11, 39, 20),
(80, 6, 11, 26, 13),
(60, 8, 11, 35, 18),
(80, 10, 11, 39, 20),
(60, 6, 11, 34, 17),
(100, 6, 11, 23, 12),
(80, 8, 11, 27, 20),
(60, 8, 11, 41, 21),
(60, 10, 11, 29, 15),
(80, 10, 11, 35, 18),
(80, 8, 11, 50, 25),
(100, 10, 11, 60, 30),
(60, 6, 11, 31, 16),
(80, 6, 11, 30, 15),
(100, 8, 11, 41, 21),
(60, 10, 11, 46, 23),
(100, 10, 11, 40, 20),
(80, 6, 11, 15, 8),
(100, 8, 11, 39, 20),
(100, 6, 12, 28, 14),
(100, 6, 11, 26, 13),
(60, 6, 11, 23, 12),
(60, 8, 11, 32, 16),
(80, 8, 11, 26, 13),
(80, 10, 11, 46, 23),
(60, 8, 11, 19, 10),
(60, 10, 11, 32, 16),
(80, 10, 11, 47, 24),
(80, 6, 11, 41, 21),
(80, 8, 11, 44, 22),
(100, 8, 11, 58, 29),
(60, 10, 11, 30, 15),
(80, 6, 11, 15, 8),
(100, 6, 11, 23, 13),
(60, 6, 12, 28, 14),
(100, 6, 11, 26, 13),
(60, 6, 11, 31, 16),
(100, 10, 11, 70, 35),
(100, 8, 11, 62, 31),
(60, 8, 11, 41, 21),
(100, 10, 11, 63, 32),
(80, 8, 11, 23, 12),
(60, 8, 11, 28, 14),
(80, 10, 11, 46, 23),
(80, 10, 11, 59, 30),
(80, 6, 11, 27, 14),
(60, 10, 11, 42, 21),
(100, 8, 11, 45, 23),
(80, 6, 11, 25, 13),
(80, 8, 11, 48, 24),
(100, 6, 11, 19, 13),
(60, 10, 11, 39, 20),
(100, 6, 11, 17, 10),
(60, 6, 11, 20, 13),
(100, 8, 11, 34, 17),
(60, 8, 11, 30, 15),
(100, 10, 11, 54, 27),
(80, 8, 11, 33, 17),
(60, 8, 11, 39, 20),
(100, 10, 11, 66, 33),
(80, 10, 11, 44, 22),
(80, 6, 11, 14, 8),
(100, 6, 11, 24, 12),
(80, 6, 11, 19, 15),
(100, 8, 11, 43, 22),
(100, 6, 11, 18, 12),
(80, 8, 11, 27, 14),
(60, 10, 11, 32, 16),
(80, 10, 11, 45, 23),
(60, 10, 11, 36, 18),
(60, 6, 11, 37, 19),
(60, 8, 11, 20, 10),
(100, 8, 11, 27, 14),
(50, 6, 11, 18, 9),
(50, 6, 11, 28, 14),
(50, 8, 11, 26, 13),
(50, 8, 11, 30, 15),
(60, 5, 11, 12, 8),
(60, 5, 11, 15, 8),
(80, 5, 11, 11, 9),
(80, 8, 11, 51, 26),
(100, 5, 11, 10, 9),
(50, 10, 11, 32, 16),
(80, 6, 11, 20, 14),
(80, 6, 11, 16, 9),
(50, 10, 11, 30, 15),
(60, 8, 11, 33, 17),
(80, 8, 11, 36, 18),
(80, 10, 11, 51, 26),
(100, 8, 11, 63, 32),
(100, 10, 11, 80, 40),
(60, 6, 11, 32, 16),
(50, 6, 11, 14, 9),
(80, 5, 11, 12, 8),
(60, 10, 11, 43, 22),
(100, 5, 11, 11, 8),
(50, 6, 11, 16, 11),
(60, 5, 11, 13, 7),
(60, 10, 11, 40, 20),
(80, 10, 11, 45, 23),
(60, 5, 11, 12, 9),
(80, 5, 11, 12, 8),
(100, 6, 12, 26, 13),
(60, 8, 11, 40, 20),
(100, 10, 11, 76, 38),
(100, 5, 11, 11, 9),
(50, 8, 11, 35, 18),
(50, 8, 11, 30, 15),
(80, 6, 11, 19, 10),
(100, 8, 11, 42, 21),
(80, 6, 11, 24, 12),
(80, 8, 11, 41, 21),
(60, 8, 11, 33, 17),
(50, 10, 11, 43, 22),
(80, 5, 11, 12, 9),
(50, 6, 11, 16, 8),
(60, 6, 11, 20, 10),
(100, 8, 11, 62, 31),
(50, 10, 11, 34, 17),
(80, 10, 11, 40, 20),
(60, 5, 11, 15, 8),
(100, 5, 11, 11, 9),
(50, 6, 11, 30, 15),
(80, 8, 11, 45, 23),
(60, 5, 11, 14, 9),
(60, 10, 11, 41, 21),
(100, 6, 11, 32, 16),
(80, 5, 11, 11, 8),
(100, 5, 11, 11, 8),
(50, 8, 11, 19, 10),
(100, 10, 11, 60, 30),
(50, 8, 11, 33, 17),
(60, 8, 11, 36, 18),
(80, 6, 11, 32, 16),
(60, 10, 11, 47, 24),
(80, 10, 11, 49, 25),
(60, 8, 11, 27, 14),
(80, 5, 11, 14, 9),
(80, 6, 11, 18, 10),
(80, 8, 11, 30, 15),
(50, 6, 11, 20, 11),
(100, 8, 11, 47, 24),
(100, 10, 11, 56, 28),
(100, 8, 11, 45, 23),
(50, 10, 11, 25, 13),
(60, 5, 11, 12, 9),
(50, 6, 11, 22, 11),
(100, 5, 11, 11, 9),
(100, 6, 11, 26, 13),
(50, 10, 11, 32, 16),
(80, 10, 11, 43, 22),
(80, 8, 11, 37, 19),
(50, 8, 11, 13, 7),
(60, 10, 11, 34, 17),
(100, 5, 11, 11, 8),
(80, 5, 11, 12, 8),
(80, 6, 11, 17, 10),
(60, 5, 12, 16, 8),
(50, 8, 11, 28, 14),
(50, 6, 11, 28, 14),
(80, 8, 11, 39, 20),
(60, 8, 11, 28, 14),
(60, 10, 11, 34, 17),
(80, 5, 11, 14, 9),
(60, 5, 11, 12, 8),
(100, 8, 11, 42, 21),
(50, 6, 11, 22, 11),
(80, 10, 11, 55, 28),
(100, 8, 11, 50, 25),
(100, 10, 11, 70, 35),
(100, 6, 11, 23, 12),
(50, 10, 11, 32, 16),
(80, 5, 11, 12, 9),
(100, 5, 11, 10, 9),
(100, 5, 11, 10, 8),
(100, 10, 11, 65, 33),
(50, 10, 11, 36, 18),
(50, 8, 11, 32, 16),
(60, 10, 11, 46, 23),
(80, 10, 11, 39, 20),
(80, 8, 11, 32, 16),
(50, 8, 11, 38, 19),
(50, 6, 11, 19, 10),
(60, 5, 11, 15, 9),
(50, 6, 11, 29, 15),
(60, 5, 11, 11, 8),
(60, 8, 11, 35, 18),
(80, 8, 11, 40, 20),
(100, 6, 11, 17, 10),
(80, 5, 12, 11, 8),
(100, 8, 11, 55, 28),
